235	directional_surface_cell_producer_tests	SurfaceCellAuthorityContractCutover.DisconnectedAggregationDoesNotPublishStalePreRemapIdentityCaches
236	directional_surface_cell_producer_tests	SurfaceCellAuthorityContractCutover.DisconnectedAggregationPublishesGlobalOwnerAndRebuildsIdentityCaches
237	directional_surface_cell_producer_tests	SurfaceCellAuthorityContractCutover.ExplicitSourceLabelsRemainDistinctTypedDomains
238	directional_surface_cell_producer_tests	SurfaceCellAuthorityContractCutover.FaceRowPermutationPreservesSemanticRegionIdentity
239	directional_surface_cell_producer_tests	SurfaceCellAuthorityContractCutover.FeatureBearingFinalMergedOracleAcceptsPresentRemappedFeatureAuthority
240	directional_surface_cell_producer_tests	SurfaceCellAuthorityContractCutover.FinalMergedOracleRejectsChangedRemappedBoundaryLoopContent
241	directional_surface_cell_producer_tests	SurfaceCellAuthorityContractCutover.FinalMergedOracleRejectsChangedRemappedFeatureRailContent
242	directional_surface_cell_producer_tests	SurfaceCellAuthorityContractCutover.FinalMergedOracleRejectsMissingRemappedBoundaryAuthority
243	directional_surface_cell_producer_tests	SurfaceCellAuthorityContractCutover.FinalMergedOracleRejectsMissingRemappedFeatureAuthority
244	directional_surface_cell_producer_tests	SurfaceCellAuthorityContractCutover.FinalMergedOracleRejectsPostComponentProvenanceTamper
245	directional_surface_cell_producer_tests	SurfaceCellAuthorityContractCutover.FinalOracleOutcomePublishesWhenComponentValidationReportIsMissing
246	directional_surface_cell_producer_tests	SurfaceCellAuthorityContractCutover.FinalOracleRejectsMissingForeignOrUncertifiedHardRailChartAuthority
247	directional_surface_cell_producer_tests	SurfaceCellAuthorityContractCutover.HardRailPairExplicitRailIdMismatchRejectsStrictTransport
248	directional_surface_cell_producer_tests	SurfaceCellAuthorityContractCutover.HardRailPairPublishesReverseRouteTransportBeforeMaterialization
249	directional_surface_cell_producer_tests	SurfaceCellAuthorityContractCutover.HardRailPairSameOrientationRejectsStrictTransport
250	directional_surface_cell_producer_tests	SurfaceCellAuthorityContractCutover.HardRailPairingIsFaceRowOrderInvariant
251	directional_surface_cell_producer_tests	SurfaceCellAuthorityContractCutover.MaterializerConsumesPublishedTopologyRegionsExactlyOnce
252	directional_surface_cell_producer_tests	SurfaceCellAuthorityContractCutover.MultiSheetCellsDeriveCompleteSheetSetFromOwningRegion
253	directional_surface_cell_producer_tests	SurfaceCellAuthorityContractCutover.PlanarCellsReferenceRegionThatOwnsComponentAndSheet
254	directional_surface_cell_producer_tests	SurfaceCellAuthorityContractCutover.PostMoveSingleComponentOptimizerUsesRetainedSourceAuthority
